product_name,price,source,product_url,image_url
*Lenovo Core i7 2nd Gen 500GB//4GB Brand New Condition,Rs. 17700,olx.in,https://www.olx.in/item/lenovo-core-i7-2nd-gen-500gb-4gb-brand-new-condition-ID1fyWZB.html#d00f8ae46e,https://img01.olx.in/images_olxin/424274431_1_144x108_lenovo-core-i7-2nd-gen-500gb-4gb-brand-new-condition-jaipur.jpg
good condition dono mashin,Rs. 55000,olx.in,https://www.olx.in/item/good-condition-dono-mashin-ID1fi4br.html#d00f8ae46e,https://img01.olx.in/images_olxin/417205075_1_144x108_good-condition-dono-mashin-delhi_rev004.jpg
Lenovo laptop for sale,Rs. 8500,olx.in,https://www.olx.in/item/lenovo-laptop-for-sale-ID1fyWRB.html#d00f8ae46e,https://img01.olx.in/images_olxin/424273865_1_144x108_lenovo-laptop-for-sale-koothali.jpg
The hp Gray And Black Laptop Computer,Rs. 24000,olx.in,https://www.olx.in/item/the-hp-gray-and-black-laptop-computer-ID1fyWRh.html#d00f8ae46e,https://img01.olx.in/images_olxin/424273841_1_144x108_the-hp-gray-and-black-laptop-computer-kadipikonda.jpg
Black HP Laptop Computer,Rs. 14000,olx.in,https://www.olx.in/item/black-hp-laptop-computer-ID1fyWS7.html#d00f8ae46e,https://img01.olx.in/images_olxin/424273767_1_144x108_black-hp-laptop-computer-kolkata.jpg
अपने शॉप की खबर और विज्ञापन के लिए संपर्क करें,Rs. 10000,olx.in,https://www.olx.in/item/-ID1fyWT7.html#d00f8ae46e,https://img01.olx.in/images_olxin/424274057_1_144x108_-raipur.jpg
* Big Grand Deal * HP EliteBook Core i 5 Intel Branded ** Deal**,Rs. 14999,olx.in,https://www.olx.in/item/big-grand-deal-hp-elitebook-core-i-5-intel-branded-deal-ID181IRx.html#d00f8ae46e,https://img02.olx.in/images_olxin/243316853_4_144x108_-big-grand-deal-hp-elitebook-core-i-5-intel-branded-deal-electronics-appliances_rev006.jpg
Hp Z220 i7 3rd gen Workstation,Rs. 26000,olx.in,https://www.olx.in/item/hp-z220-i7-3rd-gen-workstation-ID1f8t9F.html#d00f8ae46e,https://img01.olx.in/images_olxin/413220035_1_144x108_hp-z220-i7-3rd-gen-workstation-bengaluru.jpg
Black Computer Set,Rs. 15000,olx.in,https://www.olx.in/item/black-computer-set-ID1fyWN7.html#d00f8ae46e,https://img01.olx.in/images_olxin/424273211_1_144x108_black-computer-set-ramagundam.jpg
"Dell XPS15 L502X, i5 2nd Gen, 3.10Ghz processor, JBL subwoofers",Rs. 20000,olx.in,https://www.olx.in/item/dell-xps15-l502x-i5-2nd-gen-3-10ghz-processor-jbl-subwoofers-ID1fyWNt.html#d00f8ae46e,https://img01.olx.in/images_olxin/424273385_1_144x108_dell-xps15-l502x-i5-2nd-gen-310ghz-processor-jbl-subwoofers-gurgaon.jpg
Dell model 5537 i7 8 Gb Ram 1tb Hdd 2+2gb Amd,Rs. 33000,olx.in,https://www.olx.in/item/dell-model-5537-i7-8-gb-ram-1tb-hdd-2-2gb-amd-ID1dXnUT.html#d00f8ae46e,https://img04.olx.in/images_olxin/382969279_2_144x108_dell-model-5537-i7-8-gb-ram-1tb-hdd-2-2gb-amd-upload-photos_rev009.jpg
Gray Hewlett Packard Laptop,Rs. 35000,olx.in,https://www.olx.in/item/gray-hewlett-packard-laptop-ID1fyWM5.html#d00f8ae46e,https://img01.olx.in/images_olxin/424273199_1_144x108_gray-hewlett-packard-laptop-guwahati.jpg
Black And Gray HP Laptop,Rs. 6500,olx.in,https://www.olx.in/item/black-and-gray-hp-laptop-ID1fyWFw.html#d00f8ae46e,https://img01.olx.in/images_olxin/424272483_1_144x108_black-and-gray-hp-laptop-chennai.jpg
lenovo laptop very good condition 360gb HDD 1.5,Rs. 7000,olx.in,https://www.olx.in/item/lenovo-laptop-very-good-condition-360gb-hdd-1-5-ID1fyWFj.html#d00f8ae46e,https://img01.olx.in/images_olxin/424272389_1_144x108_lenovo-laptop-very-good-condition-360gb-hdd-15-jaipur.jpg
Core i3 desktop unused (packed),Rs. 17500,olx.in,https://www.olx.in/item/core-i3-desktop-unused-packed-ID1fsY85.html#d00f8ae46e,https://img01.olx.in/images_olxin/421781155_1_144x108_core-i3-desktop-unused-packed-bareilly.jpg
A Working Condition Lenovo ThinkPad EDGE (E420) Laptop for sell,Rs. 9000,olx.in,https://www.olx.in/item/a-working-condition-lenovo-thinkpad-edge-e420-laptop-for-sell-ID1bj9RB.html#d00f8ae46e,https://img04.olx.in/images_olxin/319186503_1_144x108_a-working-condition-lenovo-thinkpad-edge-e420-laptop-for-sell-amravati_rev001.jpg
"160GB HDD 2GB Ram 15"" LCD Monitor Core2duo warranty available",Rs. 5500,olx.in,https://www.olx.in/item/160gb-hdd-2gb-ram-15-lcd-monitor-core2duo-warranty-available-ID1eDePL.html#d00f8ae46e,https://img01.olx.in/images_olxin/400245203_1_144x108_160gb-hdd-2gb-ram-15-lcd-monitor-core2duo-warranty-available-chennai_rev001.jpg
i3/500gb/4gb lcd monitor full set,Rs. 9900,olx.in,https://www.olx.in/item/i3-500gb-4gb-lcd-monitor-full-set-ID1dG0wx.html#d00f8ae46e,https://img02.olx.in/images_olxin/376117205_1_144x108_i3-500gb-4gb-lcd-monitor-full-set-chennai.jpg
"Dell optiplex mini 755 with 17"" dell lcd monitor",Rs. 8000,olx.in,https://www.olx.in/item/dell-optiplex-mini-755-with-17-dell-lcd-monitor-ID1fyWCN.html#d00f8ae46e,https://img01.olx.in/images_olxin/424271975_1_144x108_dell-optiplex-mini-755-with-17-dell-lcd-monitor-bengaluru.jpg
"HP i3 Desktop 4gb/500gb/dvd/19"" HP LCD",Rs. 15000,olx.in,https://www.olx.in/item/hp-i3-desktop-4gb-500gb-dvd-19-hp-lcd-ID1fo5NL.html#d00f8ae46e,https://img01.olx.in/images_olxin/419728335_1_144x108_hp-i3-desktop-4gb-500gb-dvd-19-hp-lcd-bengaluru.jpg
hp630 business laptop,Rs. 15000,olx.in,https://www.olx.in/item/hp630-business-laptop-ID1fyWyB.html#d00f8ae46e,https://img01.olx.in/images_olxin/424271459_1_144x108_hp630-business-laptop-ullal_rev003.jpg
Perfect Condition With 4GB RAM/320GB HDD Hp Elitebook Core i5 Laptop,Rs. 16499,olx.in,https://www.olx.in/item/perfect-condition-with-4gb-ram-320gb-hdd-hp-elitebook-core-i5-laptop-ID17bXP0.html#d00f8ae46e,https://img01.olx.in/images_olxin/225072051_3_144x108_perfect-condition-with-4gb-ram-320gb-hdd-hp-elitebook-core-i5-laptop-computers-laptops.jpg
250GB HDD 4GB Ram Core2duo PC Only warranty available,Rs. 5000,olx.in,https://www.olx.in/item/250gb-hdd-4gb-ram-core2duo-pc-only-warranty-available-ID1dMued.html#d00f8ae46e,https://img04.olx.in/images_olxin/378672787_1_144x108_250gb-hdd-4gb-ram-core2duo-pc-only-warranty-available-thiruporur.jpg
new 2GB Ram NEW 160gbhd Core2duo HIGHSPEED Desktop WARRANTY,Rs. 3999,olx.in,https://www.olx.in/item/new-2gb-ram-new-160gbhd-core2duo-highspeed-desktop-warranty-ID18uNZl.html#d00f8ae46e,https://img05.olx.in/images_olxin/254011109_2_144x108_new-2gb-ram-new-160gbhd-core2duo-highspeed-desktop-warranty-upload-photos_rev003.jpg
Intel C2D (DDR3 With 1GB Graphics PC),Rs. 5499,olx.in,https://www.olx.in/item/intel-c2d-ddr3-with-1gb-graphics-pc-ID1f5mN7.html#d00f8ae46e,https://img01.olx.in/images_olxin/411919905_3_144x108_intel-c2d-ddr3-with-1gb-graphics-pc-computers-laptops.jpg
"19"" LCD Monitor with cpu full set of computer",Rs. 7900,olx.in,https://www.olx.in/item/19-lcd-monitor-with-cpu-full-set-of-computer-ID1dbwxH.html#d00f8ae46e,https://img01.olx.in/images_olxin/364099065_1_144x108_19-lcd-monitor-with-cpu-full-set-of-computer-chennai.jpg
2 GB ram core 2 dual processor Intel motherboard,Rs. 10000,olx.in,https://www.olx.in/item/2-gb-ram-core-2-dual-processor-intel-motherboard-ID1fyWvL.html#d00f8ae46e,https://img01.olx.in/images_olxin/424271495_1_144x108_2-gb-ram-core-2-dual-processor-intel-motherboard-lucknow.jpg
"Intel core i5 processor , 4 gb ram , 500 gb hard",Rs. 15600,olx.in,https://www.olx.in/item/intel-core-i5-processor-4-gb-ram-500-gb-hard-ID1fyWwr.html#d00f8ae46e,https://img01.olx.in/images_olxin/424271437_1_144x108_intel-core-i5-processor-4-gb-ram-500-gb-hard-bhubaneswar.jpg
