product_name,price,source,product_url,image_url
"LADY SHAVER, TRIMMER FOR WOMEN. MAXEL/ kemei/Gemei",Rs. 399.00,ebay.in,http://www.ebay.in/itm/LADY-SHAVER-TRIMMER-FOR-WOMEN-MAXEL-kemei-Gemei/263120575690?hash=item3d43355cca:g:XDAAAOSw3KFWcFxE,https://i.ebayimg.com/thumbs/images/g/XDAAAOSw3KFWcFxE/s-l225.jpg
.Nova NHC-7882/ Rechargeable Hair Trimmer/Shaver With Adjustable Cutting Setting,Rs. 399.00,ebay.in,http://www.ebay.in/itm/Nova-NHC-7882-Rechargeable-Hair-Trimmer-Shaver-With-Adjustable-Cutting-Setting/272895039633?hash=item3f89cfd891:g:0IoAAOSwnTdZ6gKn,https://i.ebayimg.com/thumbs/images/g/0IoAAOSwnTdZ6gKn/s-l225.jpg
Akari-8008 Men's Electric Shaver Razor Beard Hair Grooming Trimmer Clipper,Rs. 350.00,ebay.in,http://www.ebay.in/itm/Akari-8008-Mens-Electric-Shaver-Razor-Beard-Hair-Grooming-Trimmer-Clipper/152638497916?hash=item2389f6a47c:g:W-YAAOSwdGFYoa3L,https://i.ebayimg.com/thumbs/images/g/W-YAAOSwdGFYoa3L/s-l225.jpg
GEMEI GM-7110 SHAVER FOR MEN GIFT,Rs. 380.00,ebay.in,http://www.ebay.in/itm/GEMEI-GM-7110-SHAVER-FOR-MEN-GIFT/152628834342?hash=item2389633026:g:9EoAAOSwhCdZ5I5g,https://i.ebayimg.com/thumbs/images/g/9EoAAOSwhCdZ5I5g/s-l225.jpg
"Kemei KM-700 Hair Shaver for Men Beard Trimmer, Battery Shaving Machine",Rs. 499.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-700-Hair-Shaver-for-Men-Beard-Trimmer-Battery-Shaving-Machine/263105421698?hash=item3d424e2182:g:J5IAAOSwGotWmqIs,https://i.ebayimg.com/thumbs/images/g/J5IAAOSwGotWmqIs/s-l225.jpg
Bikini Eyebrow Trimmer Face Micro Hair Remover Clipper Shaver Women Ladies,Rs. 349.00,ebay.in,http://www.ebay.in/itm/Bikini-Eyebrow-Trimmer-Face-Micro-Hair-Remover-Clipper-Shaver-Women-Ladies/132374963581?hash=item1ed229a57d:g:GCwAAOSw3WxZ8Eg2,https://i.ebayimg.com/thumbs/images/g/GCwAAOSw3WxZ8Eg2/s-l225.jpg
Maxel Professional 3 in 1 Rechargeable Nose &amp; Hair Trimmer Clipper Shaver,Rs. 598.00,ebay.in,http://www.ebay.in/itm/Maxel-Professional-3-in-1-Rechargeable-Nose-Hair-Trimmer-Clipper-Shaver/372120122270?hash=item56a416739e:g:Ib4AAOSwRjNXN~Tu,https://i.ebayimg.com/thumbs/images/g/Ib4AAOSwRjNXN~Tu/s-l225.jpg
KEMEI KM 1012 SHAVER FOR WOMEN,Rs. 370.00,ebay.in,http://www.ebay.in/itm/KEMEI-KM-1012-SHAVER-FOR-WOMEN/142452814258?hash=item212ad971b2:g:t4QAAOSwP~tW2wbi,https://i.ebayimg.com/thumbs/images/g/t4QAAOSwP~tW2wbi/s-l225.jpg
Kemei KM-3018 Rechargeable Shaver &amp; double side razor For Women with warranty,Rs. 489.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-3018-Rechargeable-Shaver-double-side-razor-For-Women-with-warranty/112600173509?hash=item1a377e4bc5:g:44EAAOSwl~JZ38L8,https://i.ebayimg.com/thumbs/images/g/44EAAOSwl~JZ38L8/s-l225.jpg
Eboli Rscw 6008 Shavers,Rs. 299.00,ebay.in,http://www.ebay.in/itm/Eboli-Rscw-6008-Shavers/112616804927?hash=item1a387c123f:g:K38AAOSwA3dYY5lX,https://i.ebayimg.com/thumbs/images/g/K38AAOSwA3dYY5lX/s-l225.jpg
Kemei KM-3018 Rechargeable Shaver &amp; double side razor For Women with warranty,Rs. 500.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-3018-Rechargeable-Shaver-double-side-razor-For-Women-with-warranty/181854058594?hash=item2a5758b862:g:3e0AAOSw5ZBWGCQQ,https://i.ebayimg.com/thumbs/images/g/3e0AAOSw5ZBWGCQQ/s-l225.jpg
Electric Rechargeable Hair Trimmer Brite Professional Beard shaver BHT 810/ 910,Rs. 650.00,ebay.in,http://www.ebay.in/itm/Electric-Rechargeable-Hair-Trimmer-Brite-Professional-Beard-shaver-BHT-810-910/372120120500?hash=item56a4166cb4:g:6bYAAOSwpDdVR1oL,https://i.ebayimg.com/thumbs/images/g/6bYAAOSwpDdVR1oL/s-l225.jpg
Bikini Trimmer Face Micro Hair Remover Eyebrow Clipper Shaver Women Ladies,Rs. 220.00,ebay.in,http://www.ebay.in/itm/Bikini-Trimmer-Face-Micro-Hair-Remover-Eyebrow-Clipper-Shaver-Women-Ladies/182676673779?hash=item2a8860d4f3:g:JZMAAOSw4CFY4q0H,https://i.ebayimg.com/thumbs/images/g/JZMAAOSw4CFY4q0H/s-l225.jpg
MAXEL RECHARGEABLE LADY SHAVER TRIMER TOTALLY LUXURIOUS HAIR REMOVAL SYSTEM-2001,"Rs. 3,000.00",ebay.in,http://www.ebay.in/itm/MAXEL-RECHARGEABLE-LADY-SHAVER-TRIMER-TOTALLY-LUXURIOUS-HAIR-REMOVAL-SYSTEM-2001/152512192423?hash=item23826f5fa7:g:MbMAAOSw8C9Z3gGX,https://i.ebayimg.com/thumbs/images/g/MbMAAOSw8C9Z3gGX/s-l225.jpg
